SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
Hap02h2_000019-T1	Hap02h2_008014-T1	0.000000	0.318620	0.000010	319.745999	85.254001	0.886222	0.201212	405
Hap02h2_000020-T1	Hap02h2_008013-T1	0.001383	0.122855	0.011259	723.725887	344.274113	6.425547	0.121621	1071
Hap02h2_000021-T1	Hap02h2_008012-T1	0.011417	0.063340	0.180248	353.032986	183.967014	13.699879	0.087614	603
Hap02h2_000022-T1	Hap02h2_008011-T1	0.008326	0.045505	0.182975	724.770733	298.229267	2.959982	0.057494	1023
Hap02h2_000023-T1	Hap02h2_008010-T1	0.176927	0.248432	0.712174	428.419592	150.580408	1.356816	0.586570	648
Hap02h2_000024-T1	Hap02h2_008009-T1	0.046750	0.053449	0.874680	1435.940517	604.059483	2.778970	0.146201	2040
Hap02h2_000025-T1	Hap02h2_008008-T1	0.009905	0.047393	0.209001	203.305929	87.694071	2.418627	0.063608	291
Hap02h2_000026-T1	Hap02h2_008007-T1	0.010514	0.057671	0.182314	1341.094950	437.905050	2.320306	0.066366	1899
Hap02h2_000028-T1	Hap02h2_008005-T1	0.031515	0.040346	0.781115	1329.432706	590.567294	3.009089	0.102693	2427
Hap02h2_000029-T1	Hap02h2_018247-T1	0.008440	0.887322	0.009512	238.505890	70.494110	0.154844	0.626834	309
Hap02h2_000030-T1	Hap02h2_004927-T1	0.006441	2.196729	0.002932	311.881745	96.118255	0.807874	1.567313	408
Hap02h2_000031-T1	Hap02h2_014988-T1	0.428190	1.938847	0.220848	1060.768061	361.231939	1.137700	2.435831	4059
Hap02h2_000032-T1	Hap02h2_015367-T1	0.428251	1.883171	0.227410	795.476163	251.523837	1.077927	2.333313	1350
Hap02h2_000035-T1	Hap02h2_008001-T1	0.008735	0.048314	0.180799	921.439600	428.560400	6.219827	0.063899	1350
Hap02h2_000036-T1	Hap02h2_008000-T1	0.049571	0.060861	0.814492	271.757587	103.242413	1.089976	0.158038	561
Hap02h2_000038-T1	Hap02h2_007999-T1	0.023377	0.041998	0.556612	261.219444	122.780556	1.956077	0.087992	540
Hap02h2_000040-T1	Hap02h2_007998-T1	0.063012	0.144710	0.435435	223.709889	88.290111	2.680027	0.258393	474
Hap02h2_000041-T1	Hap02h2_007997-T1	0.062279	0.121914	0.510840	1183.051519	415.948481	1.807674	0.233375	3204
Hap02h2_000044-T1	Hap02h2_007993-T1	0.006630	0.094163	0.070415	833.230966	222.769034	1.988414	0.075288	1227
Hap02h2_000045-T1	Hap02h2_007991-T1	0.010892	0.063675	0.171050	1017.510797	380.489203	2.508200	0.075772	1728
Hap02h2_000046-T1	Hap02h2_007989-T1	0.037994	0.058071	0.654271	1727.795881	738.204119	1.640544	0.132013	3240
Hap02h2_000047-T1	Hap02h2_007988-T1	0.022716	0.047767	0.475551	268.156361	130.843639	6.271773	0.092792	399
Hap02h2_000048-T1	Hap02h2_007987-T1	0.016404	0.048519	0.338104	616.840083	256.159917	2.162955	0.077483	873
Hap02h2_000049-T1	Hap02h2_007986-T1	0.030892	0.036262	0.851924	1241.549221	756.450779	8.863360	0.098775	2013
Hap02h2_000051-T1	Hap02h2_015883-T1	0.567449	1.968654	0.288242	787.745160	244.254840	1.291496	2.697263	1845
Hap02h2_000054-T1	Hap02h2_007985-T1	0.078047	0.078345	0.996207	299.167417	132.832583	1.881732	0.234417	906
Hap02h2_000059-T1	Hap02h2_000102-T1	0.489505	0.931722	0.525377	735.081578	254.918422	1.344512	1.810119	1629
Hap02h2_000060-T1	Hap02h2_007933-T1	0.019736	0.087899	0.224537	308.160747	120.839253	1.829217	0.116808	693
Hap02h2_000061-T1	Hap02h2_007932-T1	0.107098	0.152065	0.704287	2103.386064	803.613936	2.337185	0.358586	4551
Hap02h2_000062-T1	Hap02h2_007937-T1	0.034474	0.034050	1.012467	623.634170	270.365830	2.908346	0.103037	894
Hap02h2_000063-T1	Hap02h2_007938-T1	0.016477	0.044275	0.372149	2579.147966	1191.852034	2.707232	0.075788	8772
Hap02h2_000065-T1	Hap02h2_007939-T1	0.008222	0.052944	0.155296	1406.560140	504.439860	2.199606	0.060081	1911
Hap02h2_000066-T1	Hap02h2_007940-T1	0.085938	0.037305	2.303631	374.838957	156.161043	2.815363	0.214907	744
Hap02h2_000067-T1	Hap02h2_018669-T1	0.000000	0.000000	99.000000	371.775875	171.224125	4.600000	0.000000	660
Hap02h2_000068-T1	Hap02h2_008166-T1	0.000000	0.003596	0.000010	621.265563	278.734437	4.600000	0.003341	1266
Hap02h2_000069-T1	Hap02h2_007943-T1	0.028607	0.011312	2.528974	213.926544	89.073456	3.123973	0.070567	303
Hap02h2_000070-T1	Hap02h2_007944-T1	0.035299	0.041670	0.847108	3230.408736	1455.591264	2.738671	0.111835	4698
Hap02h2_000071-T1	Hap02h2_007945-T1	0.037921	0.054868	0.691132	2015.040640	786.959360	1.658488	0.128041	2934
Hap02h2_000072-T1	Hap02h2_007947-T1	0.030464	0.042737	0.712839	1441.136674	556.863326	2.089837	0.101655	2415
Hap02h2_000073-T1	Hap02h2_007946-T1	0.027067	0.049209	0.550051	1506.241320	698.758680	3.070346	0.102252	2277
Hap02h2_000074-T1	Hap02h2_007948-T1	0.046917	0.046588	1.007074	1144.160634	466.839366	2.197231	0.140465	1695
Hap02h2_000075-T1	Hap02h2_007949-T1	0.031200	0.071673	0.435309	6170.586280	2529.413720	2.363835	0.128901	11331
Hap02h2_000078-T1	Hap02h2_007952-T1	0.021816	0.062211	0.350675	1163.449265	456.550735	2.410988	0.099600	1620
Hap02h2_000079-T1	Hap02h2_007953-T1	0.079852	0.175687	0.454516	1551.087934	593.912066	2.080290	0.319161	2436
Hap02h2_000081-T1	Hap02h2_007955-T1	0.021322	0.056142	0.379787	2477.322095	1158.677905	4.566580	0.097254	3987
Hap02h2_000082-T1	Hap02h2_007956-T1	0.019953	0.167028	0.119457	1880.613196	648.386804	3.190752	0.172980	2847
Hap02h2_000083-T1	Hap02h2_007957-T1	0.015897	0.048456	0.328076	954.411377	494.588623	3.748102	0.081032	1572
Hap02h2_000084-T1	Hap02h2_007959-T1	0.075172	0.121872	0.616815	589.528869	205.471131	1.711233	0.261726	1605
Hap02h2_000087-T1	Hap02h2_007960-T1	0.046957	0.119491	0.392973	908.192632	345.807368	1.769569	0.200877	1500
Hap02h2_000088-T1	Hap02h2_007961-T1	0.061352	0.086257	0.711267	1828.143107	757.856893	2.485080	0.205951	3435
Hap02h2_000089-T1	Hap02h2_007962-T1	0.003365	0.096371	0.034921	1042.336781	385.663219	0.930986	0.085451	1440
Hap02h2_000090-T1	Hap02h2_007963-T1	0.093684	0.215300	0.435133	898.235170	289.764830	1.466331	0.370043	1629
Hap02h2_000091-T1	Hap02h2_007964-T1	0.024449	0.077220	0.316612	1103.687097	447.312903	4.969293	0.119005	1551
Hap02h2_000092-T1	Hap02h2_007965-T1	0.007988	0.104165	0.076682	1132.867819	373.132181	0.882319	0.095451	1614
Hap02h2_000094-T1	Hap02h2_007968-T1	0.171085	0.325674	0.525326	2385.729727	671.270273	1.532684	0.615091	4680
Hap02h2_000095-T1	Hap02h2_007971-T1	0.037383	0.046643	0.801475	919.224130	343.775870	2.495501	0.119711	1374
Hap02h2_000096-T1	Hap02h2_007972-T1	0.054700	0.092982	0.588281	455.274571	150.725429	2.134837	0.192664	621
Hap02h2_000097-T1	Hap02h2_007973-T1	0.019320	0.054706	0.353162	1940.161140	957.838860	3.230907	0.093048	3150
Hap02h2_000098-T1	Hap02h2_007974-T1	0.008477	0.082434	0.102836	475.191202	208.808798	6.076897	0.093164	684
Hap02h2_000099-T1	Hap02h2_007975-T1	0.043127	0.105222	0.409863	738.016538	290.983462	2.546087	0.182058	1236
Hap02h2_000101-T1	Hap02h2_007978-T1	0.058092	0.087312	0.665337	1379.825923	525.174077	2.085298	0.198443	2745
Hap02h2_000103-T1	Hap02h2_007927-T1	0.069752	0.116133	0.600622	1838.942414	717.057586	2.738178	0.248291	3564
Hap02h2_000104-T1	Hap02h2_001961-T1	0.178551	0.382711	0.466543	296.009022	96.990978	1.066102	0.686812	1668
Hap02h2_000105-T1	Hap02h2_007926-T1	0.004624	0.050096	0.092312	650.741858	270.258142	1.981796	0.053902	2727
Hap02h2_000106-T1	Hap02h2_007925-T1	0.007902	0.044168	0.178905	254.619506	93.380494	0.894063	0.052900	5355
Hap02h2_000107-T1	Hap02h2_007924-T1	0.015403	0.051944	0.296529	394.122604	199.877396	6.457477	0.083097	3924
Hap02h2_000109-T1	Hap02h2_007922-T1	0.028126	0.070374	0.399668	1777.142019	781.857981	3.609435	0.123102	6189
Hap02h2_000111-T1	Hap02h2_007921-T1	0.134873	0.159601	0.845066	3333.567776	1292.432224	1.531908	0.425345	5154
Hap02h2_000113-T1	Hap02h2_007920-T1	0.030239	0.159008	0.190175	843.654560	284.345440	1.244431	0.188098	1491
Hap02h2_000114-T1	Hap02h2_007919-T1	0.075016	0.159650	0.469881	743.928089	225.071911	1.043875	0.284023	1278
Hap02h2_000115-T1	Hap02h2_007918-T1	0.075618	0.095353	0.793033	1024.720632	445.279368	2.490073	0.244788	1671
Hap02h2_000117-T1	Hap02h2_007917-T1	0.044560	0.088543	0.503252	1981.047910	826.952090	2.421146	0.172538	2844
Hap02h2_000118-T1	Hap02h2_007916-T1	0.015197	0.058368	0.260360	914.225717	309.774283	0.990382	0.078368	1266
Hap02h2_000119-T1	Hap02h2_007915-T1	0.017953	0.064298	0.279216	789.220292	326.779708	2.488528	0.094570	1458
Hap02h2_000121-T1	Hap02h2_007912-T1	0.029919	0.049030	0.610217	1120.088663	535.911337	4.501722	0.108311	1791
Hap02h2_000122-T1	Hap02h2_007911-T1	0.004764	0.047697	0.099879	1895.544680	783.455320	2.605351	0.051959	2826
Hap02h2_000123-T1	Hap02h2_007910-T1	0.075815	0.091211	0.831201	635.359277	309.640723	3.690672	0.242580	1146
Hap02h2_000124-T1	Hap02h2_007908-T1	0.213539	0.292579	0.729851	983.190052	348.809948	1.457195	0.702711	2112
Hap02h2_000125-T1	Hap02h2_007907-T1	0.019582	0.068746	0.284849	336.930762	161.069238	4.063214	0.106451	822
Hap02h2_000126-T1	Hap02h2_007906-T1	0.074527	0.136155	0.547371	192.809947	59.190053	0.509831	0.267008	282
Hap02h2_000127-T1	Hap02h2_007905-T1	0.004798	0.085920	0.055841	836.479805	324.520195	3.562572	0.082418	1176
Hap02h2_000128-T1	Hap02h2_007904-T1	0.015482	0.065025	0.238095	2155.675857	925.324143	4.662681	0.091084	3144
Hap02h2_000129-T1	Hap02h2_007903-T1	0.014357	0.055629	0.258081	634.262034	280.737966	5.921902	0.081060	1092
Hap02h2_000130-T1	Hap02h2_007902-T1	0.049618	0.137380	0.361172	755.129849	255.870151	1.494734	0.215487	1323
Hap02h2_000131-T1	Hap02h2_007901-T1	0.022901	0.064290	0.356216	444.482264	230.517736	6.081176	0.111107	900
Hap02h2_000132-T1	Hap02h2_007900-T1	0.016537	0.045125	0.366477	1161.837487	437.162513	1.596630	0.073060	1647
Hap02h2_000133-T1	Hap02h2_007899-T1	0.000000	0.023055	0.000010	217.910739	88.089261	4.600000	0.019911	405
Hap02h2_000134-T1	Hap02h2_007898-T1	0.007843	0.068776	0.114037	512.732250	153.267750	1.487179	0.065597	777
Hap02h2_000135-T1	Hap02h2_007897-T1	0.039252	0.070676	0.555377	1190.325760	408.674240	1.062610	0.141851	1980
Hap02h2_000136-T1	Hap02h2_007896-T1	0.003540	0.073892	0.047903	283.181580	85.818420	2.126727	0.059704	405
Hap02h2_000137-T1	Hap02h2_007895-T1	0.009681	0.059427	0.162899	415.969062	124.030938	1.869561	0.063320	540
Hap02h2_000138-T1	Hap02h2_007894-T1	0.043569	0.079954	0.544928	1598.270921	588.729079	2.046058	0.160091	2244
Hap02h2_000139-T1	Hap02h2_007893-T1	0.009210	0.057682	0.159666	546.525090	254.474910	5.139075	0.073828	801
Hap02h2_000140-T1	Hap02h2_007892-T1	0.000000	0.119997	0.000010	146.002002	45.997998	2.190224	0.086244	192
Hap02h2_000141-T1	Hap02h2_007891-T1	0.016050	0.051981	0.308768	897.433371	335.566629	1.851684	0.077487	1491
Hap02h2_000142-T1	Hap02h2_007889-T1	0.064370	0.081540	0.789424	2828.141385	1428.858615	2.210926	0.210399	5010
Hap02h2_000143-T1	Hap02h2_007888-T1	0.018112	0.209868	0.086303	335.443123	144.556877	2.440023	0.227585	582
Hap02h2_000144-T1	Hap02h2_007886-T1	0.016392	0.059101	0.277360	801.958425	371.041575	3.309019	0.089705	1173
Hap02h2_000145-T1	Hap02h2_007885-T1	0.010700	0.040596	0.263582	471.447300	203.552700	4.957153	0.059147	675
Hap02h2_000146-T1	Hap02h2_007884-T1	0.039798	0.057156	0.696316	3012.684325	1325.315675	2.892751	0.135304	5103
Hap02h2_000147-T1	Hap02h2_007882-T1	0.004471	0.042390	0.105480	1346.057266	438.942734	1.104451	0.041387	1785
Hap02h2_000148-T1	Hap02h2_007881-T1	0.067641	0.158228	0.427491	4952.931573	2187.068427	3.421364	0.286167	14976
Hap02h2_000150-T1	Hap02h2_007880-T1	0.237720	0.326404	0.728300	346.302185	136.697815	2.388474	0.788458	684
Hap02h2_000153-T1	Hap02h2_017056-T1	0.112904	0.226710	0.498012	184.519059	55.480941	1.397881	0.417639	414
Hap02h2_000156-T1	Hap02h2_007879-T1	0.086246	0.153484	0.561919	2217.422485	881.577515	2.048551	0.316119	3399
Hap02h2_000157-T1	Hap02h2_007878-T1	0.029228	0.046506	0.628481	175.296152	88.703848	7.665604	0.105101	264
Hap02h2_000159-T1	Hap02h2_007875-T1	0.010132	0.074173	0.136601	298.111821	100.888179	1.546737	0.078975	399
Hap02h2_000160-T1	Hap02h2_007874-T1	0.039011	0.067282	0.579814	2200.002734	928.997266	2.846284	0.142214	3918
Hap02h2_000161-T1	Hap02h2_007872-T1	0.015461	0.092082	0.167900	816.971006	323.028994	2.826617	0.111516	1236
Hap02h2_000162-T1	Hap02h2_007871-T1	0.014846	0.070100	0.211787	1038.163518	461.836482	3.182720	0.095576	1500
Hap02h2_000163-T1	Hap02h2_007870-T1	0.040023	0.087612	0.456826	1519.077125	598.922875	2.210073	0.160441	2175
Hap02h2_000165-T1	Hap02h2_007869-T1	0.008609	0.021545	0.399573	350.748486	141.251514	4.600000	0.036969	492
Hap02h2_000166-T1	Hap02h2_007868-T1	0.037032	0.107806	0.343503	1345.011976	505.988024	1.847634	0.169136	2574
Hap02h2_000167-T1	Hap02h2_007867-T1	0.056206	0.253895	0.221374	1132.851219	370.148781	1.128680	0.314675	1686
Hap02h2_000168-T1	Hap02h2_007866-T1	0.043054	0.104494	0.412020	1243.487713	496.512287	2.362364	0.181757	1866
Hap02h2_000169-T1	Hap02h2_007865-T1	0.011704	0.087109	0.134366	430.578115	148.421885	1.826549	0.093101	618
Hap02h2_000170-T1	Hap02h2_007864-T1	0.004125	0.051096	0.080723	486.222864	224.777136	10.558452	0.056923	711
Hap02h2_000171-T1	Hap02h2_007863-T1	0.005362	0.162899	0.032917	1123.190151	313.809849	1.087283	0.119294	1653
Hap02h2_000172-T1	Hap02h2_007862-T1	0.013571	0.053241	0.254890	1190.811768	588.188232	4.635678	0.080060	1779
Hap02h2_000173-T1	Hap02h2_007861-T1	0.006898	0.062627	0.110149	1019.495735	351.504265	1.266309	0.063559	1383
Hap02h2_000174-T1	Hap02h2_007860-T1	0.007524	0.046543	0.161657	267.203715	110.796285	4.600000	0.056882	378
Hap02h2_000175-T1	Hap02h2_007858-T1	0.041474	0.222896	0.186071	1808.809121	672.190879	2.951367	0.271884	2835
Hap02h2_000176-T1	Hap02h2_002688-T1	0.720609	1.715930	0.419952	2059.078861	736.921139	1.336624	2.948815	4323
Hap02h2_000177-T1	Hap02h2_007857-T1	0.060335	0.103409	0.583460	1085.240478	612.759522	4.877697	0.227638	2274
Hap02h2_000178-T1	Hap02h2_007856-T1	0.096746	0.155973	0.620270	593.726794	225.273206	1.912767	0.339110	969
Hap02h2_000179-T1	Hap02h2_007855-T1	0.122851	0.119458	1.028398	820.950926	292.049074	2.260088	0.365881	1743
Hap02h2_000180-T1	Hap02h2_007854-T1	0.023134	0.028939	0.799398	1977.294132	992.705868	3.852051	0.075223	3024
Hap02h2_000182-T1	Hap02h2_007852-T1	0.027168	0.116910	0.232386	1337.352699	414.647301	2.049181	0.145223	1773
Hap02h2_000183-T1	Hap02h2_007851-T1	0.058026	0.091495	0.634204	1624.330975	586.669025	1.650955	0.200721	4698
Hap02h2_000185-T1	Hap02h2_007850-T1	0.048274	0.095694	0.504464	385.416173	145.583827	0.913215	0.183826	666
Hap02h2_000186-T1	Hap02h2_007849-T1	0.021019	0.038624	0.544188	1883.614402	825.385598	4.533871	0.079149	2856
Hap02h2_000187-T1	Hap02h2_007848-T1	0.014317	0.073129	0.195778	634.771461	217.228539	1.306735	0.087936	852
Hap02h2_000188-T1	Hap02h2_007847-T1	0.008696	0.030534	0.284792	462.758675	134.241325	1.108770	0.040819	597
Hap02h2_000189-T1	Hap02h2_007846-T1	0.120588	0.065327	1.845928	307.709942	124.290058	1.603889	0.314067	501
Hap02h2_000190-T1	Hap02h2_007843-T1	0.096526	0.157884	0.611371	426.150425	164.849575	1.269539	0.340921	957
Hap02h2_000191-T1	Hap02h2_008129-T1	0.060220	0.048085	1.252369	1486.507035	580.492965	1.481128	0.170435	2364
Hap02h2_000192-T1	Hap02h2_008130-T1	0.024428	0.040293	0.606264	444.279122	161.720878	2.297770	0.085986	690
Hap02h2_000193-T1	Hap02h2_016320-T1	0.119548	0.132267	0.903835	1166.959876	408.040124	1.558090	0.368530	1923
Hap02h2_000195-T1	Hap02h2_004303-T1	0.045692	0.057464	0.795150	3285.754364	1022.245636	1.018380	0.145457	5616
Hap02h2_000197-T1	Hap02h2_000352-T1	0.037617	0.051952	0.724085	899.667126	321.332874	1.960804	0.124169	2514
Hap02h2_000198-T1	Hap02h2_007842-T1	0.024096	0.081560	0.295437	528.193409	203.806591	2.519194	0.120286	3165
Hap02h2_000199-T1	Hap02h2_007841-T1	0.061625	0.123662	0.498335	724.680246	187.319754	0.617602	0.223102	966
Hap02h2_000200-T1	Hap02h2_007840-T1	0.061310	0.159821	0.383616	1223.928168	408.071832	1.495792	0.257827	2424
Hap02h2_000202-T1	Hap02h2_007839-T1	0.004756	0.057346	0.082932	1265.608019	549.391981	5.104088	0.062024	1914
Hap02h2_000203-T1	Hap02h2_007838-T1	0.010899	0.066426	0.164081	1294.902842	460.097158	3.986336	0.076369	1806
Hap02h2_000204-T1	Hap02h2_007837-T1	0.033988	0.063686	0.533683	971.334557	426.665443	4.883389	0.129155	1443
Hap02h2_000205-T1	Hap02h2_007836-T1	0.034061	0.083751	0.406696	2215.384696	817.615304	2.066529	0.142368	3114
Hap02h2_000206-T1	Hap02h2_007835-T1	0.058800	0.096267	0.610795	927.087586	329.912414	1.707439	0.205900	1521
Hap02h2_000207-T1	Hap02h2_007834-T1	0.007968	0.084959	0.093781	1262.332560	513.667440	2.869641	0.090706	1776
Hap02h2_000208-T1	Hap02h2_007833-T1	0.024863	0.081790	0.303989	204.591915	65.408085	2.693889	0.115962	270
Hap02h2_000209-T1	Hap02h2_007832-T1	0.096471	0.186732	0.516627	657.351695	218.648305	2.090427	0.357000	1041
Hap02h2_000210-T1	Hap02h2_007831-T1	0.022560	0.110133	0.204845	524.956489	231.043511	1.784109	0.147970	987
Hap02h2_000211-T1	Hap02h2_007830-T1	0.001884	0.107532	0.017520	531.574892	233.425108	4.717886	0.102362	765
Hap02h2_000212-T1	Hap02h2_007829-T1	0.030884	0.068036	0.453946	1564.915230	598.084770	2.113764	0.123471	2355
Hap02h2_000213-T1	Hap02h2_007828-T1	0.031005	0.120109	0.258137	1427.402533	525.597467	2.756550	0.164954	2784
Hap02h2_000214-T1	Hap02h2_007827-T1	0.021390	0.110931	0.192826	474.361229	158.638771	1.898321	0.131492	636
Hap02h2_000215-T1	Hap02h2_007826-T1	0.044301	0.077261	0.573395	407.036779	144.963221	1.589801	0.158870	903
Hap02h2_000217-T1	Hap02h2_014955-T1	0.027170	0.027548	0.986266	488.023475	222.976525	5.878508	0.081866	963
Hap02h2_000218-T1	Hap02h2_013816-T1	0.304974	1.873249	0.162805	455.304623	168.695377	1.785450	2.186848	2871
Hap02h2_000219-T1	Hap02h2_011951-T1	0.077925	0.116262	0.670250	311.008438	129.991562	2.208657	0.267676	453
Hap02h2_000220-T1	Hap02h2_007824-T1	0.011767	0.049264	0.238858	942.955818	401.044182	3.579251	0.068868	1410
Hap02h2_000221-T1	Hap02h2_007823-T1	0.068311	0.149154	0.457990	454.545137	166.454863	1.361742	0.269942	813
Hap02h2_000222-T1	Hap02h2_007822-T1	0.012673	0.039944	0.317272	318.408189	128.591811	3.218199	0.061554	807
Hap02h2_000224-T1	Hap02h2_007819-T1	0.059780	0.074039	0.807423	809.995891	336.004109	2.780691	0.191883	1482
Hap02h2_000225-T1	Hap02h2_007818-T1	0.012223	0.104204	0.117297	165.049421	71.950579	4.600000	0.120442	315
Hap02h2_000226-T1	Hap02h2_007817-T1	0.007294	0.073780	0.098868	551.574237	231.425763	5.297867	0.080835	936
Hap02h2_000227-T1	Hap02h2_007816-T1	0.023542	0.077048	0.305554	733.619420	289.380580	1.617893	0.116033	1107
Hap02h2_000228-T1	Hap02h2_007815-T1	0.164612	0.235113	0.700141	527.878157	195.121843	1.236207	0.550916	1341
Hap02h2_000229-T1	Hap02h2_007814-T1	0.039162	0.031336	1.249768	525.329995	260.670005	4.862285	0.109700	789
Hap02h2_000230-T1	Hap02h2_007813-T1	0.034873	0.038422	0.907639	895.252112	388.747888	2.503238	0.107842	1290
Hap02h2_000231-T1	Hap02h2_007811-T1	0.053791	0.088248	0.609536	5920.332478	2674.667522	2.356831	0.193541	17661
Hap02h2_000233-T1	Hap02h2_019621-T1	0.487307	0.837592	0.581795	946.582309	370.417691	2.070898	1.757483	1653
Hap02h2_000235-T1	Hap02h2_007806-T1	0.126243	0.311719	0.404990	4185.259694	1751.740306	2.758552	0.542906	8277
Hap02h2_000236-T1	Hap02h2_007805-T1	0.064292	0.146138	0.439939	1793.198326	789.801674	2.103663	0.267954	3366
Hap02h2_000237-T1	Hap02h2_007804-T1	0.009227	0.061321	0.150478	1090.498259	445.501741	2.135948	0.073010	1569
Hap02h2_000238-T1	Hap02h2_007803-T1	0.009841	0.088439	0.111277	1023.086028	329.913972	1.680643	0.087019	1353
Hap02h2_000239-T1	Hap02h2_007802-T1	0.028374	0.080392	0.352948	2503.254398	982.745602	1.610460	0.129117	3672
Hap02h2_000240-T1	Hap02h2_007801-T1	0.010250	0.060284	0.170028	2457.620849	1079.379151	5.551088	0.076556	3597
Hap02h2_000241-T1	Hap02h2_007800-T1	0.008456	0.047364	0.178526	951.985675	440.014325	5.569438	0.062264	1515
Hap02h2_000242-T1	Hap02h2_007799-T1	0.022556	0.052657	0.428358	705.983686	323.016314	3.266246	0.096015	1038
Hap02h2_000243-T1	Hap02h2_007798-T1	0.022060	0.035687	0.618160	552.618690	260.381310	6.110096	0.079273	969
Hap02h2_000244-T1	Hap02h2_007797-T1	0.013015	0.047617	0.273337	465.543528	218.456472	6.722151	0.072200	699
Hap02h2_000245-T1	Hap02h2_007796-T1	0.072748	0.220375	0.330111	1448.704072	444.295928	1.568129	0.322190	3333
Hap02h2_000248-T1	Hap02h2_007795-T1	0.039969	0.090510	0.441597	1250.411541	489.588459	2.065849	0.162569	2382
Hap02h2_000249-T1	Hap02h2_007794-T1	0.318815	0.713857	0.446609	381.269276	134.730724	1.731455	1.265889	3309
Hap02h2_000252-T1	Hap02h2_018221-T1	0.322357	0.902499	0.357183	908.029869	330.970131	1.181248	1.431986	3270
Hap02h2_000255-T1	Hap02h2_007793-T1	0.005718	0.088495	0.064608	702.310060	278.689940	2.034111	0.087701	981
Hap02h2_000256-T1	Hap02h2_007792-T1	0.016611	0.035258	0.471143	700.239844	277.760156	3.372362	0.065721	978
Hap02h2_000257-T1	Hap02h2_007791-T1	0.054204	0.056186	0.964731	555.987416	260.012584	3.252185	0.164507	831
Hap02h2_000258-T1	Hap02h2_007789-T1	0.002199	0.069968	0.031433	910.759796	376.240204	1.977426	0.066032	2004
Hap02h2_000259-T1	Hap02h2_007788-T1	0.010132	0.057501	0.176206	845.043019	390.956981	3.120449	0.075345	1410
Hap02h2_000260-T1	Hap02h2_007787-T1	0.014032	0.051277	0.273656	1008.655235	551.344765	12.154458	0.081587	3747
Hap02h2_000262-T1	Hap02h2_007786-T1	0.007711	0.050554	0.152524	651.854040	227.145960	2.315856	0.056346	981
Hap02h2_000263-T1	Hap02h2_007785-T1	0.012356	0.056792	0.217565	653.893256	297.106744	7.630414	0.078715	1464
Hap02h2_000264-T1	Hap02h2_007784-T1	0.031539	0.045896	0.687190	2527.677323	1084.322677	2.676699	0.107548	4167
Hap02h2_000265-T1	Hap02h2_007783-T1	0.043366	0.052735	0.822335	1213.118852	532.881148	3.691616	0.138677	2361
Hap02h2_000266-T1	Hap02h2_007782-T1	0.084672	0.127308	0.665093	528.902012	212.097988	1.803905	0.290627	933
Hap02h2_000267-T1	Hap02h2_007781-T1	0.013466	0.132154	0.101897	899.216029	342.783971	2.664350	0.138670	1470
Hap02h2_000268-T1	Hap02h2_007780-T1	0.009766	0.049127	0.198781	1082.468151	453.531849	1.914035	0.064163	1749
Hap02h2_000269-T1	Hap02h2_007779-T1	0.031351	0.076442	0.410125	1811.338650	654.661350	2.391972	0.129964	2958
